ID,Titulo,DOI,decisao,motivacao
2BPVL8BD,Autonomous Underwater Pipe Damage Detection Positioning and Pipe Line Tracking Experiment with Unmanned Underwater Vehicle,10.3390/jmse12112002,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
9HH3TEAN,The efficiency of soft sensors modelling in advanced control systems in oil refinery through the application of hybrid intelligent data mining techniques,10.1088/1742-6596/1529/5/052049,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
A56XWI35,A dynamic risk assessment model to assess the impact of the coronavirus (COVID-19) on the sustainability of the biomass supply chain: A case study of a US biofuel industry,10.1016/j.rser.2021.111574,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
BKZRBZRZ,The two-echelon inventory-routing problem with fleet management,10.1016/j.cor.2020.104944,Sinalizado,"Inventory-routing e muito proximo do recorte logistico/SCM, ainda que o setor/IA estejam menos explicitos."
D7VKVGP5,Development of a global earthquake-landslide-tsunami cascade database and analysis of cascading mechanisms,10.1360/TB-2024-0994,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: literature review, case studies."
2VGENLN3,Technology predictions for arctic hydrocarbon development: Digitalization potential,10.1007/978-3-030-64430-7_21,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
WE82JITL,A Procurement Method in Oil Marketing Company Based on Forecast Model and Expectation Criterion,10.1155/2021/6670249,Sinalizado,Procurement em oil marketing com forecast model; IA aparece de forma menos explicita.
CDUIWKNL,Statistical models for improving significant wave height predictions in offshore operations,10.1016/j.oceaneng.2020.107249,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
QMC5ME2L,Advanced Data Recognition Technique for Real-Time Sand Monitoring Systems,10.1007/978-3-030-72610-2_24,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
Y5HF5B5W,Deep Learning Approaches for Intrusion Detection in IIoT Networks – Opportunities and Future Directions,10.14569/IJACSA.2021.0120411,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: survey.
J8MYWLKK,A Bayes Estimate Density Fuzzy Modular function for improving supply chain sustainability through blockchain entropy prediction,10.1016/j.sca.2023.100046,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
3XS2QV7L,Drilling Operations Classification Utilizing Data Fusion and Machine Learning Techniques,10.1007/978-3-030-80568-5_32,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
UAXQZRZ6,Big Data Platform for Oil and Gas Production Based on Apache Spark,10.1007/978-981-33-6141-6_14,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
C5I3PZBG,Single-Well Yield Prediction Based on LSTM and MA Combination Model,10.1007/978-981-33-6141-6_15,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
2E4JQZDC,Characteristics influencing digital technology choice in digitalization projects of energy industry,10.2478/rtuect-2021-0026,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
9JF8MB6R,Investigating the use of machine learning models for the prediction of pressure gradient and flow regimes in multiphase flow in horizontal pipes,10.2118/208410-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
44FB2FS3,Transportation cost optimization model for the petroleum industry,,Sinalizado,Transporte no setor petrolifero e aderente a logistica e otimizacao de cadeia.
JJU4FQ9G,Multi-objective optimization of hydrocracking processes using graph neural differential equations,10.1016/j.cherd.2025.09.042,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
7ZM7ZAIB,"K-mean clustering analysis and logistic boosting regression for rock facies characterization and classification in zubair reservoir in luhais oil field, southern Iraq",10.46717/igj.54.2B.6Ms-2021-08-26,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
22I55DAH,"Real time cloud-based automation for formation evaluation optimization, risk mitigation and decarbonization",10.2118/205402-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
VVIC3UEE,Contribution of AI to improve planning gas stations replenishment: Synthetic Study,10.1016/j.procs.2021.07.067,Reprovado,Synthetic study sobre replenishment; excluir por evidencia sintetica/nao elegivel.
SLP5GDLF,Application of machine learning algorithms for managing well integrity in gas lift wells,10.2118/205736-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
F4IN9B7E,Data-driven PHM solution for health monitoring of mud motor power sections while drilling,10.2118/205219-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
V8UKI9RB,The simultaneous effect of green ability-motivation-opportunity and transformational leadership in environment management: the mediating role of green culture,10.1108/BIJ-08-2020-0400,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
YYK7U8XF,Predicting dysfunction vibration events while drilling using LSTM recurrent neural networks,10.2118/205571-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
CW7ZUEK7,Classification and mechanism analysis of wellbore failure based on cavings,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
T8AN86BP,Systems of distributed artificial intelligence for analysis of oil product transportation processes: evidence from Russia,10.1504/IJSPM.2021.121698,Aprovado,IA distribuida para processos de transporte de derivados e apoio a decisao.
FJJTC3RD,Procurement risk management in a petroleum refinery,10.1111/deci.12536,Sinalizado,Procurement risk em refinaria e diretamente aderente ao recorte de risco na cadeia.
I8KTHB6A,Implementing Cognitive Procurement and its Influence on Supply Chain During the Era of Digital Transformation in Oil and Gas Industry 4.0,10.2118/207211-MS,Aprovado,Procurement cognitivo e impacto sobre supply chain em O&G com IA explicita.
VE8M9GAU,Development and challenges of planning and scheduling for petroleum and petrochemical production,10.1007/s42524-020-0123-3,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
SFJ2IP4I,Lithofacies Classification of Carbonate Reservoirs Using Advanced Machine Learning: A Case Study from a Southern Iraqi Oil Field,10.4043/31114-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
H9MR8B6M,Guyana Operations and First Oil,10.4043/30979-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
E4BFWVG5,Drilling Execution and Completion Advancements Continue to Deliver for Guyana,10.4043/31230-MS,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
5CIDC5WD,AI Based Water-in-Oil Emulsions Rheology Model for Value Creation in Deepwater Fields Production Management,10.4043/31173-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
WYEVAIXE,Hybrid fuzzy MCDM and FMEA integrating with linear programming approach for the health and safety executive risks: a case study,10.1108/JM2-12-2019-0285,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: review of, case study."
WL9MJTUQ,"Value of emerging and enabling technologies in reducing costs, risks and timescales for CCS",10.2139/ssrn.3820792,Reprovado,Tecnologias emergentes para CCS; tangencial ao recorte central de SCM/SCRM em O&G.
6BCVLMAC,How to Measure Sustainability in the Supply Chain Design: An Integrated Proposal from an Extensive and Systematic Literature Review,10.3390/su15097138,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: literature review.
EBXIJFH6,Big data driven supply chain design and applications for blockchain: An action research using case study approach,10.1016/j.omega.2021.102452,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: case study, case studies."
ZUENCZXF,An Integrated Robust Planning Model for Petrochemical Product in the Supply Chain,10.1007/s41660-025-00592-x,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
YPX9KHUM,Energy Commodity Logistics Planning method based on Machine Learning method,10.1088/1755-1315/769/4/042119,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
UL6CULBQ,Thermal image encryption based on laser diode feedback and 2D logistic chaotic map,10.1007/s11042-022-12724-3,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
4QSH9BK7,An augmented Tabu search algorithm for the green inventory-routing problem with time windows,10.1016/j.swevo.2020.100802,Reprovado,Inventory-routing generico; aderencia setorial insuficiente no metadata.
VEQ9V2JD,"Volcanic lithology identification based on parameter-optimized GBDT algorithm: A case study in the Jilin Oilfield, Songliao Basin, NE China",10.1016/j.jappgeo.2021.104443,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
AYGWAVS5,Contamination control in the oil and gas industries using industrial separation technologies: A sustainability and safety-oriented DSS under Pythagorean fuzzy environment,10.1080/01496395.2024.2329276,Reprovado,Contamination control em separacao industrial nao e supply chain.
PZSBZUGL,The role of big data for Supply Chain 4.0 in manufacturing organisations of developing countries,10.1108/JEIM-11-2020-0463,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
KFG4N2IG,Development of Entering Order and Work-Volume Assignment Algorithms for the Management of Piping Components in Offshore Structure Construction,10.3390/jmse8110894,Reprovado,"Gestao de componentes em construcao offshore toca supply, mas nao centra IA/SCM decisoria."
9HLBNGXQ,Accident analysis and risk prediction of tank farm based on Bayesian network method,10.1177/1748006X221139906,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
YGAGP2ZP,Multiobjective stochastic scheduling of upstream operations in a sustainable sugarcane supply chain,10.1016/j.jclepro.2020.123305,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
DIJ3XRKC,Impact of carbon tax on CCUS source-sink matching: Finding from the improved ChinaCCS DSS,10.1016/j.jclepro.2021.130027,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
A8FUAV7T,Understanding AI Application Dynamics in Oil and Gas Supply Chain Management and Development: A Location Perspective,10.28991/HIJ-SP2022-03-01,Reprovado,Literature review sobre AI em oil and gas supply chain; excluir por estudo secundario.
WF9AQ2SP,Driving Project Efficiency and Cost Control in Nigeria's Oil and Gas Industry,10.2118/212038-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: review of.
ZEJW26DL,Analysing the inhibitors of complexity for achieving sustainability and improving sustainable performance of petroleum supply chain,10.1016/j.jclepro.2021.127360,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: literature review.
ZZQVN7XL,Co-training Semi-supervised Learning Algorithm for Classification of Seismic Facies of Carbonate Tidal Channels,10.1007/978-981-19-2149-0_132,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
45WV26RT,Similarity Learning for Well Logs Prediction Using Machine Learning Algorithms,10.2523/IPTC-22067-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
ZCJL849T,A Novel Hybrid Model for Vendor Selection in a Supply Chain by Using Artificial Intelligence Techniques Case Study: Petroleum Companies,10.1007/978-3-030-36178-5_19,Reprovado,Vendor selection com case study em petroleum companies; excluir pelo desenho do estudo.
Q5L2JX9Q,Universal Wellpad Control: An Open Automation and Control Platform with Zero-Trust and Zero-Touch Provisioning System,10.2118/211801-MS,Reprovado,"Automacao de wellpad e controle de ativos, sem foco direto em SCM/SCRM."
YY43FKGR,A decision support approach employing the PROMETHEE method and risk factors for critical supply assessment in large-scale projects,10.1016/j.orp.2022.100238,Reprovado,"Critical supply em projetos EPC de O&G, com decisao multicriterio e aderencia parcial."
MGYFF69E,Virtual Tour (4.0) for Adnoc Offshore Assets,10.2118/211302-MS,Reprovado,Virtual tour de ativos offshore nao tem foco em SCM/SCRM.
8M7NSSD3,An Integrated Management of Change Program (MOC) for Oil and Gas Industry through Blockchain Technology and Smart Contracts,10.2118/210790-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
UBS2EC52,The mathematical models as a decision support tool for the oil transportation business: A case study of an oil business in Thailand,10.1080/23311916.2022.2145680,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
YX7GZHTA,Development of a Decision Support System for Operation Mode Detection of Offshore Supply Vessels,,Aprovado,ML em decision support para modos operacionais de supply vessels offshore.
QEXZSWF6,A Detailed Review of Implementation of Deep Learning Approaches for Industrial Internet of Things with the Different Opportunities and Challenges,10.1109/IC3I56241.2022.10072499,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: review of, overview."
PAJ2CN35,Private 5G Practice in Oil and Gas Industry,10.2118/210975-MS,Reprovado,5G practice em O&G nao apresenta foco direto em SCM/SCRM.
K7Q8RKJB,Discovering Subsurface “Oceans” With Classification: A Machine Learning Method to Predict Drilling Challenges From Nearby Saltwater Disposal Wells,10.15530/urtec-2022-3722093,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
DDQ2XK7Q,Detecting Most Influential Parameters in High Voltage Induction Motor Failure using Logistic Regression Analysis,10.1109/ISMODE56940.2022.10180980,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
PKL33AJZ,Managing Asset and Supply Chain Resilience Using A Digital Risk Twin,10.3850/978-981-18-5183-4_R02-04-191-cd,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
RQHSTFDS,Analysis of compromising operational conditions for intelligent completion using Digital Twin,10.3850/978-981-18-5183-4_S01-07-508-cd,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
LCJD8VP9,The Implementation of Discrete-Event Simulation and Demand Forecasting Using Temporal Fusion Transformers to Validate Spare Parts Inventory Policy for The Petrochemicals Industry,10.37936/ecti-cit.2022163.246900,Aprovado,Inventario de pecas e demand forecasting com TFT no setor petroquimico.
J54CPWNY,The Impact of Digital Transformation in the Accounting System of Fuel and Energy Complex Enterprises (International Experience),10.32479/ijeep.13317,Reprovado,"Digital transformation em accounting de fuel and energy, fora do foco de SCM/SCRM com IA."
T8CGGY4G,Leveraging AI for Inventory Management and Accurate Forecast-An Industrial Field Study,10.2118/214457-MS,Aprovado,Inventario e previsao com IA para itens ligados a Oil Country Tubular Goods.
LJRM57MT,Multi-product and multi-period maritime oil logistics model with a cooperative approach among hubs,10.1504/IJOGCT.2023.10053635,Reprovado,"Modelo logistico maritimo para oleo e relevante, mas sem IA explicita e com recorte mais operacional."
ZCLGEISX,A Method for Planning the Supply of Petroleum Products to Filling Stations Based on Multi-agent Resource Conversion Processes,10.1007/978-3-031-22311-2_18,Aprovado,Planejamento de abastecimento a postos com modelagem multiagente e roteirizacao.
QIEEQ6YZ,Blockchain Supercharges Digital Well Program towards Cyber-Physical Drilling System,10.2118/214536-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
BDFQWF8I,HYBRID MACHINE LEARNING MODEL APPLIED TO PHASE INVERSION PREDICTION IN LIQUID-LIQUID PIPE FLOW,10.1615/MultScienTechn.2022046139,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
7CGYIMZC,Failure Prediction Methodology for ESP and Operational Behavior,10.2118/213140-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
CRXNNTS4,Real-Time Optimization and Decarbonization of Oil and Gas Production Value Chain Enabled by Industry 4.0 Technologies: A Critical Review,10.2118/214301-PA,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: critical review.
PP55JMIC,"Iceberg Drafts Assessment using Decision Tree Regression (DTR), Artificial Neural Network (ANN), and Support Vector Regression (SVR) algorithms",,Reprovado,Iceberg draft assessment nao trata de SCM/SCRM.
RPLN68ZP,Assessment Methodology for Transition of Offshore Brownfield Platforms to Remote Operations,10.4043/32717-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
KVLMXET6,"Development of a Reliability and Maintenance Database System for Offshore Well Equipment in Brazil: MINERVA, Phase 1",10.4043/32957-MS,Reprovado,Banco de dados de confiabilidade/manutencao de equipamento offshore; relacao com SCM e indireta.
L2GCAUKY,A Web Service Oriented Integration Solution for Capital Facilities Information Handover,10.1007/978-981-99-7254-8_30,Reprovado,"Tema setorial ate aparece, mas o uso de IA/analytics para decisao nao esta claro."
SIU99MSW,FlexDelivery - Integrated Logistics in the Offshore Sector,10.2118/217024-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
8I65V7K9,Digital Twin Applications in EPC Projects,10.2118/216770-MS,Reprovado,"Digital twin em EPC toca material take-off e handover, mas o foco SCM/IA ainda e parcial."
4Z6UT3WQ,China Offshore Intelligent Oilfield Production Monitoring System: Design and Technical Path Forward for Implementation,10.2118/216490-MS,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
D34Z6KI6,Fast Track Implementation of Large Projects in Today's VUCA Environment,10.2118/216728-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
ME3S46MC,Digitalization Potentials in Supporting Offshore Logistics,10.2118/217032-MS,Reprovado,"Digitalizacao de offshore logistics e pertinente, mas sem IA clara."
KP9Q24F2,Wells and Facilities Instrumentation and Automation Towards Achieving Field Intelligence,10.2118/216366-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
7ZXA7CWT,Enhancing Supply Chain Efficiency through Predictive Analytics: A Systematic Approach to Forecast Unit of Activity,10.3997/2214-4609.202377007,Aprovado,Predictive analytics para eficiencia de supply chain com dados descentralizados em O&G.
5FSKSFSY,THE IMPLEMENTATION OF GLOVE TEXT EMBEDDINGS AND NUMERICAL INDICATORS ANALYSIS FOR PLASTIC RESIN PRICE PREDICTION,10.24507/icicel.17.03.257,Reprovado,Predicao de preco de resina plastica sem contexto claro de O&G/SCM da RSL.
3BMHTRB3,Salt body segmentation based on edge detection using deep supervised learning,10.1063/5.0130158,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
KSZXXG4E,Adaptive Sliding Mode Control for Three-Wheel Omnidirectional Mobile Robot,10.14445/22315381/IJETT-V71I5P202,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
WA2BQ5D3,Improving natural gas supply chain profitability: A multi-methods optimization study,10.1016/j.energy.2023.128659,Sinalizado,Supply chain de gas natural com metaheuristicas permanece relevante no perfil mais inclusivo.
UYESXAD5,Super learner approach to predict total organic carbon using stacking machine learning models based on well logs,10.1016/j.fuel.2023.128682,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
2MFBMTMD,Flow Back Optimization in Deep Water in Presence of Solids - Contingency Management and Flaring Abatement,10.2118/220851-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
3XG3PFWH,Prediction on Failure Pressure of Pipeline Containing Corrosion Defects Based on ISSA-BPNN Model,10.32604/ee.2023.044054,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
A45TSPSF,Prioritizing Wells for Repurposing or Permanent Abandonment Based on Generalized Well Integrity Risk Analysis,10.2118/217738-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
SAH8L4AB,Modelling Stock Prices of Energy Sector using Supervised Machine Learning Techniques,10.32479/ijeep.15553,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
CQP59QYI,Examining digital forensics in the context of Shamoan attack behavior within fog computing and exploring threat intelligence for Incident Response,10.1109/KHI-HTC60760.2024.10482310,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
WQ6LPSTK,Machine Learning Techniques for Inorganic Scale Precipitation Prediction: A Real Field Data from a Carbonate Reservoir,10.2118/218796-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
MCH87EQH,Calculation of Production Back Allocation Using Machine Learning Algorithms,10.2118/219392-MS,Reprovado,Production back allocation e mais operacional do que supply chain.
YPXRJFYS,Machine Learning Approaches for Pattern Recognition and Missing Data Prediction in Field Datasets from Oil and Gas Operations,10.2118/219384-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
MIPR67E5,A Language Model for Natural Language Interaction with Transactional Screens in the Oil and Gas Industry,10.2118/219324-MS,Sinalizado,LLM ligado a procurement/warehousing/supply chain justifica leitura no perfil amplo.
J292ZNJM,"Integrating IoT, AI, and Cloud Technologies for Sustainable Oilfield Operations",10.1109/ICCCBDA61447.2024.10569783,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
DAMHHGAK,Applications of information technology (IT) in Iraq's petroleum industry,10.52866/ijcsm.2024.05.02.010,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
IPYCMXDY,Petroleum Industry Value Chain Optimization: The Inevitability of Midstream and Downstream Development. Asset Management and Information,10.2118/221689-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
H2BS5EPL,Asphaltene Stability Prediction Using Hybrid Artificial Neural Network Modeling Approach,10.2118/221598-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
EIKXVHD4,Driving Profitability in Oil and Gas production Operations by Leveraging on Business Process Automation Solutions: The AI Journey,10.2118/221760-MS,Reprovado,Business process automation em operacoes de producao; pouca aderencia direta a SCM/SCRM.
SX6V7VWW,Petroleum Industry Value Chain Optimization: the Inevitability of Artificial Intelligence and Data Science in Midstream and Downstream Development,10.2118/221799-MS,Sinalizado,IA e data science em midstream/downstream sao relevantes no perfil abrangente.
MYUFJWII,Navigating the Future: Digital Twin in Maritime Industry,10.1109/CoBCom62281.2024.10631195,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
3WNX63CC,Advancing Drilling Safety: Automated Anomaly Detection in Well Control Using Machine Learning Techniques,10.2118/221626-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
HQY2NWW6,Evolutionary algorithms for integrated oil and gas supply chain management considering enhanced oil recovery methods,10.1504/IJOGCT.2024.142058,Sinalizado,"Integrated oil and gas SCM e direto, apesar de combinar temas upstream e EOR."
VVAYMR24,Advancing Decision Making In Field Operations And Maintenance: A Practical Risk Based Analysis Tool,10.2118/221268-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
6WYKKX23,"Tree-based machine learning can determine lithofacies properties of reservoir rocks e Camal oil field, Yemen",10.62593/2090-2468.1041,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
S539AM2F,Integrating Advanced Big Data Analytics for Strategic Price Projections in the Oil and Gas Industry,10.1007/978-981-97-8666-4_7,Reprovado,"Big data para price projections no setor; relacao com SCM existe, mas e indireta."
QZKAC9W2,Application of Artificial Intelligence in Corrosion Management,10.5006/C2024-20711,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
8UD267LV,Innovative Approach of Generative AI for Automating Technical Bid Evaluations in Oil Companies,10.2118/223359-MS,Aprovado,Automacao de technical bid evaluation em oleo com GenAI/LLM e OCR.
7A93NAEV,Supply Chain Network Optimization & Simulation Model Digital Twin,10.2118/222960-MS,Reprovado,Supply chain digital twin e amplo; faltam contexto setorial claro e foco decisorio mais especifico.
NTA8C9MC,20/20 Vision of Your Operations - Creating an Operational Twin of Completions Operations,10.2118/222086-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
LMUN4GHC,Oil and Gas Field Digital Twin Full Lifecycle Management Platform and Application Based on Meta-Universe Technology,10.2118/221969-MS,Reprovado,"Digital twin de ciclo de vida do campo; foco operacional, nao supply chain."
I35QVYPE,A Novel Fuzzy Logic Framework for Model Reliability Evaluation in Permeability Prediction Using GPR,10.1109/CICN63059.2024.10847526,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
DMUCTPVW,AGING MIDSTREAM SUPPLY CHAIN IN THE OIL AND GAS INDUSTRY: ISSUES AND AI-BASED SOLUTIONS,10.2307/27343774,Sinalizado,Problemas de midstream supply chain e solucoes AI-based justificam leitura completa no perfil amplo.
4DBIIYSF,Ensemble-Based Convolutional Neural Networks (CNNs)For Weather Classification,10.1063/5.0217193,Reprovado,Weather classification nao trata de supply chain nem de procurement/logistica decisoria.
W4YZQ78V,Machine Learning and Simulation Modeling Large Offshore and Production Plants to improve Engineering and Construction,10.1016/j.procs.2025.02.056,Reprovado,ML para engenharia e construcao de plantas; nao centra decisao SCM/SCRM.
86UTPF3T,Cybersecurity Challenges in Industrial Control Systems: An Interview Study with Asset Owners in Norway,10.1007/978-3-031-82349-7_27,Reprovado,Estudo de entrevista sobre cybersecurity em ICS; nao e supply chain.
TJ6HPWC2,Renewing Fiber Optics Infrastructure on Mature Offshore Assets at Campos Basin,10.4043/35689-MS,Reprovado,Infraestrutura de fibra em ativos offshore; fora do foco de SCM/SCRM.
VN6X4GBD,Data-Driven Optimization for Oilfield Operations,10.2118/224336-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
8AQNUNGQ,Advanced Machine Learning for Accurate Reservoir Characterization: Predicting Fluid Saturations in Gharif Reservoir Using a Custom Ensemble Model,10.2118/224941-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
DBUGJSEB,Forecasting Energy Consumption and Emissions: A Data-Driven Machine Learning Approach,10.2118/224489-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
UFER5G6C,Transforming Coiled Tubing Operations Utilizing Remote Monitoring and Data Transmission for Optimized Decision-Making,10.2118/224562-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
SS334H5T,Streamlining Procurement Through Digital Transformation: Enhancing Efficiency and Compliance,10.2118/224715-MS,Sinalizado,Digitalizacao de procurement e bid evaluation em O&G justifica leitura no perfil amplo.
95IDVZH3,Digital Monitoring Systems Based on Artificial Intelligence for the Oil Industry,10.1007/978-3-031-91337-2_80,Reprovado,Monitoramento IA para oil industry; falta aderencia direta a SCM/SCRM.
Q8P9HP2Z,Satellite Gravimetry as a Tool for Forecasting Oil and Gas Potential,10.2205/2025ES000975,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
4W2ETFTH,Intelligent Technology and Application of Injection Production Adjustment in Daqing Oilfield,10.1007/978-981-96-4759-0_43,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
V7UVUAJK,FAULT DETECTION OF ROTATING MACHINERY IN THE PETROCHEMICAL INDUSTRY USING A DEEP LEARNING BASED APPROACH: TABNET – WGAN,10.15587/1729-4061.2025.332597,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
6DQBDDHY,Robot Field Development Teams: Harnessing Multi-Agent Artificial Intelligence Systems in Petroleum Engineering,10.2118/225325-MS,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: case study, case studies."
N2LKUCFC,Enhanced Differential Pipe Sticking Detection in Drilling Operations Using Machine Learning Ensemble Methods,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
QNY34AP6,Application of Machine Learning for Permeability Prediction from Well Logs in Sandstone Reservoir: A Comparative Study of Model Performance,10.2118/228754-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
UC258TP5,The Future of Asset Integrity: Balancing Innovation with Operational Excellence,10.2118/228641-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
2A3ESH9W,Multi-Model Machine Learning Approaches for Fault and Anomaly Detection in Petroleum Product Distribution: A Comparison,10.1109/SoSE66311.2025.11083821,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
